parent_nutrition,gamete_methylation,offspring_lifespan,developer_alignment,agent_autonomy,codebase_persistence,fusion_eroi,energy_surplus,carbon_index,species_survival
6.918231008148194583e-01,5.849749745162595715e-01,-1.091769859167953660e+00,1.476010832145241647e+00,-9.480843985774176641e-01,-6.354011558336346288e-02,6.403515318780821364e-01,-1.527200187296893441e+00,4.842963188346976477e-01,-6.337090351772590724e-01
-6.200742473933343879e-01,1.242461243640608615e+00,-2.255331689268637030e-01,-5.990694986905708008e-01,1.537944448288279808e+00,-1.639040620908164714e+00,5.369018743400807425e-01,1.103201724008806700e-01,-1.089592968812154616e+00,4.929018938329900457e-01
1.313862077201910949e+00,9.691476693239488016e-01,8.704747459179398850e-02,1.598476151802960876e+00,-9.466908622277383500e-01,8.102327576692248956e-02,2.962252297287973901e-01,-1.353940083131542460e+00,1.972324658205295289e-01,-1.314253733431333337e+00
-1.608546660593761946e+00,-1.070545708240613347e+00,2.086505220656796056e-01,-1.299820286204612430e+00,4.591310417808979749e-01,7.572630548368049219e-02,-3.181515429852678212e-01,1.493195224330510884e+00,3.378834145313037718e-01,1.124336086926573497e+00
7.392245780543051925e-01,1.440505434725311451e+00,9.554581428570042556e-01,-2.911975996170643177e-01,1.261603134316741981e+00,-9.682644645360850566e-01,-2.643951055410616591e-01,-1.930237512923405341e-01,-1.907673343633595309e+00,-7.570714656392510955e-01
-5.438966389029339377e-01,-9.959896949620181683e-01,1.081360486144355537e+00,-1.095253168237023234e+00,-9.344799741272402649e-02,1.057759611094400087e+00,-1.389621118347168727e+00,1.126905586013104532e+00,2.982346735714425656e-01,1.953025565982123846e-01
-1.776653975739292290e+00,-1.316511325819139655e+00,-2.520565096375320113e-01,-1.028880967907993327e+00,5.850531974642896038e-02,4.317069490179442082e-01,-3.060240850923777178e-01,1.437205296679851418e+00,9.807290898333194118e-01,1.384553125352581349e+00
-5.401579627635388903e-01,4.321027037037482033e-01,-1.731160077308117051e+00,1.069831257431678173e+00,-2.644055078223333521e-01,-6.960122366123097093e-01,1.701696886469536096e+00,-1.024136655939172691e+00,7.685173043214056365e-01,4.835062603395784975e-01
-9.837935868007712248e-01,2.597961071509582998e-01,3.816193102348380273e-01,-1.468113632517009215e+00,1.633354968000994889e+00,-4.997485080571244520e-01,-7.789696353480116131e-02,1.081330874130589370e+00,-8.599667523727198004e-01,9.658050771235283660e-01
1.603870800824692688e+00,1.182780827643572064e+00,7.113476457865246516e-01,5.013208010033445294e-01,-4.381416367745623319e-02,-1.738988275044589804e-01,-3.350461267773640617e-01,-8.061565377638939545e-01,-1.361795082277315938e+00,-1.551678481426059131e+00
-1.784086945790466505e-01,-4.234464005032362310e-01,-1.055447689408489875e+00,1.370433672117536750e+00,-1.226468558586479629e+00,3.831873752531739230e-01,1.170244237077346483e+00,-1.355128500048131901e+00,1.228583934105297093e+00,5.361711148374695979e-01
-2.322569680795619762e-01,-1.620730006063783923e+00,4.035639670502293441e-01,1.984757438363938531e-01,-1.219564014062957114e+00,1.494042506353479682e+00,-1.125970594589779994e+00,1.380535625281579248e-01,1.203907046185489715e+00,-1.867456815117762570e-01
4.214051904055748365e-01,1.624695879422408007e+00,1.364623301326194083e-01,-2.895094084148566727e-01,1.331356514351701437e+00,-1.430396270750669885e+00,3.858078566982500179e-01,-4.010966448668444317e-01,-1.556195576204481235e+00,-4.720644957187791202e-01
4.577238514054138285e-01,1.617534517937907923e+00,5.453782962498646691e-01,-4.442862830749802483e-01,1.316356667246503465e+00,-1.271471588956067045e+00,1.445026395494615479e-01,-5.003155600001936605e-03,-1.767597111410035948e+00,-2.544952641712625030e-01
-9.088951500374532477e-01,6.012405658805120012e-01,-1.729644216824211544e-01,-7.901068759332539049e-01,1.732489513593475694e+00,-1.449026605180553151e+00,5.101315104302173165e-01,7.598461205809279306e-01,-1.097565879705588721e+00,8.932415602313052982e-01
1.086865154759633523e+00,5.982855126506505528e-01,1.682914863229921787e+00,-6.554377490706269072e-01,5.903025423602530353e-01,1.785327625133144580e-01,-1.387373133028081851e+00,4.855653485675844316e-01,-1.389824972267197589e+00,-8.620106967234660855e-01
-1.327269511042310723e+00,-1.350547698897792248e+00,-1.412178682751130454e+00,-8.175229157663142787e-02,-4.100895921628371910e-01,2.475872021274018731e-01,6.777682839348347921e-01,5.544758916277577887e-01,1.382500607117463254e+00,1.441810551787200190e+00
1.288681609093038638e+00,-1.144489734475127030e-01,5.625245339390362309e-01,9.155787474454871733e-01,-1.185062257498228799e+00,1.371984014088716508e+00,-5.694355576208838254e-01,-6.138731797044346683e-01,4.032314337552788674e-01,-1.464699410750685216e+00
-1.381707908927443773e+00,-3.571008027615093505e-01,-1.471657852238795749e+00,-1.059879587387847211e-01,-1.821802695849849760e-02,-8.735246764134145803e-01,1.345348924808237756e+00,2.384877891946579065e-01,9.302991045522271962e-01,1.722436510678141408e+00
-8.148344558985203268e-01,4.331591298727598127e-02,-1.692927517804328819e+00,6.856475067690548375e-01,-2.529984452250643723e-01,-3.848847326718137229e-01,1.479417000522728065e+00,-4.570876233104748665e-01,7.962694457436665374e-01,1.237899999608369495e+00
1.709723729705957762e+00,6.474046360794558641e-01,1.551339728186682754e+00,2.705564160193207335e-01,-1.802986404136192392e-02,5.529089469146080127e-01,-1.239302772062482738e+00,-4.655509813080652703e-01,-9.767838658635253912e-01,-1.684729768396309835e+00
1.732877389253242306e+00,9.158771181107161485e-01,5.769711186366937028e-01,9.775342976352788815e-01,-2.960608011645520232e-01,-2.636889135526929162e-01,-2.178701412490539613e-01,-1.086299800089343792e+00,-9.553442998816906728e-01,-1.323485107429300811e+00
9.195220691423103831e-01,-2.124596880483513583e-01,-1.647834426655331586e-01,1.391543009163131339e+00,-1.452904180709179371e+00,7.592587509990935679e-01,-6.677300457592294514e-02,-1.166631312322655267e+00,9.444045822665021461e-01,-8.775126360222095245e-01
5.142195989781338517e-01,-8.260848849033385344e-01,9.978292344431873850e-01,2.660789756631009029e-01,-1.261283514162648611e+00,1.586963491852216634e+00,-9.409418567703669023e-01,2.068708219005400140e-01,8.187363809438814588e-01,-6.398046367757969088e-01
7.768014298362245773e-01,1.115300497232610377e+00,8.402817438436643860e-01,-5.807835631316018432e-01,1.193476249967858838e+00,-6.108479643686299809e-01,-7.998788538710516205e-01,2.802213107748283138e-01,-1.808661808890366762e+00,-9.116082530271686357e-01
-3.673928423955446186e-03,1.629396864868681849e-01,-1.509645473022285245e+00,1.474179535753968429e+00,-1.111055678228991095e+00,-1.092854570254479935e-01,1.104748559196749857e+00,-1.301140067846114468e+00,9.301514656157905403e-01,1.411116904227285307e-01
7.369808220893333539e-01,-2.906844159936110006e-01,-6.597016082804059156e-01,1.492299375298679065e+00,-1.582036772688909076e+00,6.333416076552106366e-01,5.528144944200803490e-01,-1.446134020409008514e+00,1.058599085200602641e+00,-5.609336841138505836e-01
-8.444356332430633660e-01,-1.647187481874669901e+00,-5.220987071734770613e-01,7.407342082103839272e-03,-1.117466152830032033e+00,1.229654595771612957e+00,-8.844221909340753418e-02,4.454982839452307219e-01,1.490613010686467010e+00,6.092392812377623867e-01
-5.111224713971102007e-01,1.243630811143272563e+00,-5.813537441269676087e-01,-6.121989363073092605e-01,1.631083534484214947e+00,-1.688778829658975411e+00,6.773971647064106483e-01,5.689816237033109569e-01,-1.140735464663385601e+00,5.307696253854121693e-01
-9.049531190461951313e-01,-7.443790290401216536e-01,-1.232176751232093137e+00,7.876255297250792653e-01,-8.981660507819063666e-01,3.449899818048583477e-01,1.020913959336734234e+00,-3.808567358477300546e-01,1.974664276349656689e+00,8.858343653987520439e-01
-3.346036518486394939e-01,2.414446968940658356e-01,-1.413136829407275252e+00,1.551610975309133833e+00,-6.315941264883906392e-01,-6.412938988849122834e-01,1.438006661292355659e+00,-8.881195489447182290e-01,1.182826272591898542e+00,6.311483630993334204e-01
-1.318617335370819932e+00,3.115359176961500220e-01,-1.465098143454141910e+00,-2.911092310252010873e-01,1.102625942643649992e+00,-1.139355552824824702e+00,1.065467841704952789e+00,3.866622208118495885e-01,-7.016374471667047308e-02,1.404779788005999785e+00
6.176987907995945548e-01,-1.565813455874070226e-01,1.824996790196095064e+00,-9.367282293284422412e-01,8.278102905190494187e-01,3.018991192346580088e-01,-1.397435969821825941e+00,6.404026717536005497e-01,-1.312185117610734197e+00,-8.844025177398426862e-01
-2.338177093658850014e-01,1.217037686705726429e+00,-3.819446193127449263e-01,-4.108258903118721106e-01,1.577660698543864592e+00,-1.609420370522683053e+00,6.717831342382637461e-01,1.485116984994962371e-02,-1.263960291638807076e+00,4.353099426522921006e-02
1.232931316435897484e+00,-1.699016895792277715e-01,1.489383044102761788e+00,2.074161221923906950e-01,-3.081291470392044651e-01,9.458373946393394682e-01,-1.638977439261889657e+00,-2.256874498301826015e-01,-4.005139229878525997e-01,-1.491466481306182201e+00
8.486538922559530018e-01,1.086114071154975491e+00,1.278241775367001676e+00,-4.952252097608738635e-01,1.339898746700207699e+00,-6.246720601696496011e-01,-8.846639540083308662e-01,3.825152339401642898e-01,-1.510780086543273226e+00,-8.459330419551687186e-01
-1.100118374807222077e+00,-1.159590370587602948e+00,2.815069252301313774e-01,-1.416127542634968428e+00,2.878887954485316314e-01,3.546323552920596089e-01,-6.337077163570725702e-01,1.753109943747915844e+00,1.989779340678176356e-01,1.224285939278737745e+00
1.444582470430861632e+00,1.163246385138072769e+00,7.322175792405400951e-01,4.609773283798269672e-01,4.885702707038756532e-01,-6.877622885405093589e-01,-3.346682279664260906e-01,-5.035447452737411567e-01,-1.489586140214015808e+00,-1.382973804655541983e+00
1.096021304632999183e+00,2.530754764753710973e-01,1.623826413970028693e+00,-4.842802973887274653e-01,7.817866921627557586e-01,3.701179325668754183e-01,-1.337458959620639209e+00,5.382839306937785562e-01,-1.513830188307744740e+00,-1.152892443428008340e+00
-1.377458256873120623e+00,3.194163315794174007e-01,-9.033482016522591251e-03,-1.424188035009929187e+00,1.774927216279858611e+00,-1.107110902331596813e+00,3.504515737818411081e-01,1.328272590854876034e+00,-9.479411459418968233e-01,1.077287058987143054e+00
1.057038287189649983e+00,-1.031088848837696581e+00,9.765682764049485876e-01,7.511671230868209592e-02,-8.944906278958837387e-01,1.798677058781103399e+00,-1.241574586497220301e+00,2.701203188656320364e-01,3.977368363234024540e-01,-1.105913478844842590e+00
-1.550417060804597069e+00,-5.734520043302744341e-01,-6.808245952337036444e-01,-6.929304979607792125e-01,7.186618894973936245e-01,-6.762019771294535131e-01,1.045484991630307725e+00,9.130349570476812282e-01,6.177121905067217700e-01,1.671529032856441610e+00
-8.082440240921446861e-01,1.094530010189344038e-01,-1.607059017438836834e+00,8.727778137723662955e-01,-5.259581050191655116e-01,-2.415250795408394602e-01,1.404698204789786020e+00,-6.889881230599520512e-01,1.280711078404472625e+00,1.357970702312205846e+00
-1.106156543547832216e+00,-1.462309934745955886e-01,-8.222396949218366280e-02,-1.703581242396761564e+00,1.630999495298023794e+00,-6.759764618986658924e-01,-4.837850128771655107e-03,1.438723212080781577e+00,-6.147268403101592282e-01,8.009348372302028674e-01
7.461078598914677729e-01,2.266192214573329589e-01,-9.113342670298090198e-01,1.533285907922162128e+00,-1.082563741328751883e+00,2.871958052471739742e-01,1.096116239052155494e+00,-1.515861568191236630e+00,9.302055618627991240e-01,-9.309807775586372014e-02
-1.464306512237552704e+00,-1.177895313930164889e+00,-1.470432686995099547e-01,-1.379330747980226368e+00,4.058146435333069291e-01,2.213525889246961420e-01,-4.031374657702604392e-01,1.221837992279955820e+00,6.165958022032006491e-01,1.244855795173841262e+00
1.517208942679706629e+00,9.835558058008906368e-01,9.437470011849153906e-01,6.965566816496234770e-01,-1.407897304532783056e-01,2.485356337190381681e-01,-5.488861156010294007e-01,-9.699243632338599985e-01,-1.059388210555504806e+00,-1.474985965585697167e+00
1.036252944406257592e+00,1.593265065595980579e+00,-1.136206322243206446e-01,5.663953291320694694e-01,9.277954100851245611e-01,-1.002159953761069477e+00,4.444596543751510587e-01,-7.649514716823456739e-01,-1.342248272775592000e+00,-7.229176751931108980e-01
-8.981594112768638283e-01,-4.505956355969836791e-01,1.043177018655524257e+00,-1.740667979003946986e+00,1.478353964684820498e+00,-1.393919399958791216e-01,-6.662128306045371762e-01,1.581649935088255576e+00,-1.003368306524609288e+00,8.025214573623773440e-01
1.617515377748148131e+00,1.460851334952191771e-01,4.774296332319172831e-01,1.345571781884318252e+00,-1.073586231024745041e+00,6.225366484218167740e-01,-6.017185725263619611e-01,-1.012638342024995808e+00,6.442264156113715334e-02,-1.512372464427079954e+00
-5.347307105022480744e-02,8.275208729466193569e-01,-1.349724604923982829e+00,1.115380182271863196e+00,-1.946034037361639990e-01,-8.310820727970090749e-01,1.615520823179984689e+00,-1.177555106236374494e+00,3.272387557116515633e-01,1.018132270786684945e-01
-1.458166484179783673e+00,3.205095771669581595e-01,-1.358881316470419431e+00,-7.790736621635357961e-02,9.172373418982675553e-01,-1.226370346323384153e+00,1.258816553913174374e+00,1.444750638041003565e-01,5.540875336879549917e-02,1.256629848903771718e+00
-6.009561583824426512e-01,4.896435304363310759e-01,4.180593778823717410e-01,-1.271567252823089467e+00,1.791249981317507123e+00,-6.882816499671475796e-01,-3.992441827258915721e-01,1.225316396070820879e+00,-1.251180802662913649e+00,3.568682943372474270e-01
-5.553637158608345503e-01,-1.405306525100478376e+00,-8.679466721924669059e-01,6.936006480796725882e-01,-1.442050868905934147e+00,9.922537898426289082e-01,3.231400329721492160e-01,2.365027390265618812e-01,1.527542000636479713e+00,6.342958382137130480e-01
-4.148637105442899431e-01,1.607284672713627849e+00,-1.867554191449437018e-01,-6.224361205890075466e-01,1.321337877217184209e+00,-1.831693102804437867e+00,6.894824117780395945e-01,-1.674918459162123563e-01,-1.169854593674206189e+00,4.123943363597161738e-01
1.342428949422758144e+00,2.312428982713091996e-01,1.774904843398676713e+00,-6.946375188794068345e-01,1.402577778205580661e-01,5.641961460194003797e-01,-1.385050615373293548e+00,3.808506122335819088e-01,-1.025164193508718791e+00,-1.245106657392882621e+00
-1.536940310494258055e+00,-1.573659406963111129e+00,-1.896432668533171995e-01,-5.905348704534260085e-01,-4.991928884451694581e-01,7.046245657307750321e-01,-2.006330114064288350e-01,9.964242431637884145e-01,1.386608859074677458e+00,1.049502263025440030e+00
-1.343612501660432113e+00,-1.679454515468821629e+00,8.766640453817905370e-04,-1.097575330193565124e+00,-2.930539275167373670e-01,6.323452840141723375e-01,-3.383906053178431517e-01,1.153748236699369656e+00,7.237377464092311641e-01,1.006536840162988167e+00
-9.692132614952043701e-01,-9.891931059831171602e-01,6.842100097535579462e-01,-1.803903637712088281e+00,8.099385518338069190e-01,1.911053569291629173e-01,-9.038620783660623603e-01,1.703948908180281219e+00,-4.451299179417837482e-01,4.666793754972049513e-01
-1.330312859462367880e+00,1.159107838151344355e-01,-1.607756390510411526e+00,-6.436467499800901937e-02,3.483691427802547702e-01,-1.002422019355294847e+00,1.516355002065112201e+00,1.661652958240881217e-01,6.308567126880616494e-01,1.525706446666009297e+00
-1.507872948463339968e+00,-9.438511246149924316e-01,-1.747355256032898096e-01,-1.180931232577048684e+00,7.610465714133890502e-01,-1.776559917249333764e-01,1.629935029999636780e-03,1.746724325042601889e+00,-4.186525955884664446e-02,1.505902443938304636e+00
1.696816020182022322e-01,1.571460369647310396e+00,2.954287726220637400e-01,-3.403935419227197556e-01,1.501105496736836686e+00,-1.431300850773775890e+00,5.376387864876489564e-01,1.507084076196317382e-03,-1.545388236908247892e+00,-1.355999448090339510e-01
-5.438449623953696133e-01,5.074756718800883110e-02,-1.435422765470425688e+00,8.937124065108720261e-01,-1.685656537078052408e-01,-6.114986737014270757e-01,1.651656864050421669e+00,-6.701807010767880657e-01,1.227940572673743569e+00,8.068457063001577279e-01
1.094807333811889549e+00,-3.564912144156038298e-01,1.559334686959848781e+00,-9.570283544235633211e-02,-6.122477220630305750e-01,1.174803588916417008e+00,-1.312945390488651443e+00,1.990145469192479144e-01,-3.706891708981226441e-01,-1.498792024965545533e+00
-9.055567112475496061e-02,-1.200409013068347797e+00,7.486708851068378801e-01,-1.481650903909446926e-01,-1.029663598538944624e+00,1.728779138019687078e+00,-8.967939747595415900e-01,8.047032017567961049e-01,1.128367136868150933e+00,1.997553370400232953e-01
-3.358531176454528366e-01,-8.286346155356685284e-01,1.284373969151809014e+00,-1.403508908975432457e+00,4.145371136481409979e-01,5.906662365091638334e-01,-1.389836998990379602e+00,1.315228270785983922e+00,-2.252090811501132883e-01,-6.776709929879499994e-02
