sleep,intake,output,workout,environment,information,work,spending,relationships,spirituality
2.964123359129180457e-01,-5.750787364145090730e-02,-1.711592664689199905e-01,-4.011562575499296734e-01,3.482159790427582502e-01,-2.197528558338201488e-01,-2.675106956745951781e-01,-5.682713736421132200e-01,9.177394201571803523e-02,-4.510804094654769503e-01
-1.064048698966777035e-01,4.434401216326214756e-01,-2.766049103788897900e-01,1.822641139656845377e-01,-7.175079982922792921e-01,-2.927805463014498955e-02,-8.732910342311417384e-01,1.082801524171149721e-01,-7.709624050129058048e-01,-1.589681376122316081e-01
-2.202215944794686520e-01,1.198853652215343957e-02,6.124899535562484676e-01,-1.690650082415698363e-02,3.771577410428411103e-01,-2.366592494768673116e-01,-6.441218267932682928e-02,-4.080563701755637318e-01,2.830317032083135009e-01,-2.745453263143501910e-01
-1.976083021928539407e-01,-5.017191470307841294e-01,-3.868092114977683127e-01,2.679520636499321817e-01,-6.100904899508120122e-02,-5.309870895992361284e-01,-2.397599560180009304e-01,1.253969635782535563e-01,-7.917517812162655488e-03,2.982067134909810457e-03
1.226578117382066402e-01,-5.402124815468239971e-01,-5.682249285630233127e-01,-2.578221799178435081e-01,-2.516256674731537357e-02,-3.909668149445064689e-01,-3.102681486647280162e-01,-4.842583226230593452e-01,1.019023045100777569e-01,-5.685903460773179124e-02
9.274454441071214306e-02,2.929555712019302760e-01,-3.575691016767388875e-01,-5.663025040839850810e-01,1.022803321589502157e-01,1.252159086018628520e-01,-5.574658024999896710e-01,-1.852717893873353505e-01,-5.426155508244642212e-01,-7.060915338068008973e-01
-6.064977515529077490e-01,-6.872772865487214444e-02,4.769811382439806402e-02,-7.317713547591390144e-01,-5.213524187020450729e-01,1.729005549548016385e-01,-2.743731454215223020e-01,-3.333158277871230424e-01,-7.577785532629068843e-01,-2.484175524028444937e-01
-5.710984801419273227e-01,-8.467738579568965251e-01,2.640738711270632089e-01,1.523715875781452844e-01,-2.481064350107234362e-01,-3.522855803932792296e-01,2.042638618054005706e-01,-3.280239811688544505e-01,-1.277585561073043552e-01,-5.766162539500476747e-01
-6.208004603849234249e-01,-4.775837025770655608e-01,-9.959579026342695318e-01,1.556871885737783345e-01,2.168554136774966390e-01,-3.840580683807191531e-01,-9.841451976426907056e-02,2.847198207156312333e-02,-2.414074118911792022e-01,-1.026420219581148235e-01
6.112329778614836728e-01,-8.448496964088340055e-01,2.468706395056186054e-01,-9.362827782379525843e-01,-1.268750525268085017e-02,-3.730917150177627262e-01,-1.172913241546415519e-01,-9.819026850208383006e-02,6.495344668262305332e-02,2.249620770134498904e-01
8.587877704546784674e-01,5.293984884419041803e-01,-4.043714035008707519e-01,1.230557954309540736e-01,-1.816115558277299757e-01,3.741061546179787478e-01,-1.297401626331246560e-01,-4.126204999215195568e-01,-8.792627379765322049e-01,7.006440589209116387e-01
5.547290560549966720e-01,8.543966012989575587e-01,7.471044222896705556e-02,-7.862870979726737097e-01,-3.410673296170979585e-03,6.172146765998365314e-01,4.573499971302098510e-01,-1.061850387182974864e-01,7.279154878774640736e-02,-5.309638973778751936e-01
-1.911025180972901749e-01,7.149442129566847548e-01,3.814421505247306277e-01,1.481928050080816295e-01,-7.335302876738659661e-01,1.696503210201709966e-01,8.627023742892609981e-01,6.262958999532419746e-01,6.666850952734099112e-02,4.214804930956728146e-01
-6.081812886599614887e-02,2.501187569224643248e-01,2.319296583568010717e-01,2.063789387321904312e-01,2.002897741690886357e-01,-4.493207865723248817e-01,-9.733229164289587676e-02,2.191621508016128872e-01,6.229262208055111882e-01,-1.070348699008526194e-01
1.098341543689307365e-01,9.679490169217952467e-02,1.123366804400912494e-01,1.533471147436549220e-01,1.693972422128005306e-01,6.771074610628743939e-02,6.736537238825324181e-02,-4.092044871744241474e-01,1.644516813818659995e-01,6.553024538670876309e-02
5.293885343764106466e-01,-4.802808573068356734e-01,1.015181375404070330e-01,-6.013217728856931621e-02,-7.812122188373388232e-02,2.724737765332769790e-01,1.888119980526032360e-01,-2.514831171318794301e-01,-1.652875191753923889e-01,1.843205423612254146e-01
-1.837723927753503461e-01,-7.633486165507330501e-02,-1.184095972873416003e-01,2.603062996460859813e-01,9.459202695460500188e-02,1.981331427458944694e-01,5.320518057641068221e-01,1.132226641985195625e+00,-1.460070768105121153e-01,2.354868667114089209e-02
-2.011816647999865593e-01,-3.857528613191104072e-01,4.476323934492053569e-01,5.707985154745316425e-01,8.953030231278619189e-02,-3.426345619057164504e-01,-1.545263780519292862e-01,1.710768260609180358e-01,7.873542046065464817e-01,-4.935006736059314170e-01
-4.321286152676147019e-01,1.180831864017212185e-01,-3.425271349247949182e-01,5.782231969672047001e-02,2.679560980505341083e-02,1.529882948530941200e-01,-5.759783627495855818e-01,-1.755137153800319094e-01,3.924144763161710459e-01,6.865478631639003737e-01
4.146229072500418056e-01,-2.380894142634775168e-01,-2.247376114923183010e-01,-4.794218601363657850e-01,-1.230655308853268459e-01,-1.182869719130721808e+00,-4.201129076361571901e-02,-4.579496541766498452e-01,-1.726359804397738229e-01,2.129807561403887495e-01
8.041900962149325927e-02,3.458039873542805287e-01,2.958720976633655297e-01,-1.355441375649369118e-01,-1.053630667091461914e-01,8.904860378222773098e-02,-7.543252829172991669e-01,3.406468184525655862e-02,-4.113646556845873548e-01,-6.533581325548017960e-01
-7.992334647549892424e-01,1.684553270225078170e-01,2.050247613083309717e-01,1.122159617368669454e-01,-3.186225363373497710e-01,6.234102062482298201e-02,2.128418312159928716e-01,7.616254989642690099e-03,6.149909748564032219e-04,-3.587749089289788973e-01
-2.719170068164764031e-01,-2.286530802585302613e-01,7.907618229375830143e-01,2.946532348406539770e-01,-3.672293902869134263e-01,-5.671429806510579485e-01,-3.106872918384796511e-01,-1.535602971221514956e-01,5.325380443669427422e-01,-1.172147331716266866e-01
-4.667807400029569953e-01,2.071870280547231935e-01,-1.487797577118599723e-01,2.029623258387121543e-01,2.130798353435570669e-01,-6.186665184772918158e-01,-6.644239029200655899e-01,-1.714018987781695813e-01,-8.799191086933456640e-01,5.775713379402371839e-01
4.585460299695265918e-01,-8.355271685481463484e-02,1.986721153817522234e-02,1.440444106413202308e-02,-1.610825584433998037e-01,-6.103353250966185861e-01,-4.091553874349357911e-01,-4.636899252366671886e-01,-1.293331441520155223e-01,-2.177602456000545805e-01
-2.757582082366782372e-01,4.494427155860842293e-01,3.854164838151204198e-02,5.534153967585972445e-02,1.277490346948901567e-01,-2.038135591673574387e-01,-5.990438047178021641e-01,3.827216030999747165e-02,-4.181904656158211830e-01,1.129034298740343306e-01
2.548102520062748289e-01,-1.110669383531809995e+00,-8.364231485797846144e-02,-1.780984109224158229e-01,-1.709926404647326148e-01,-3.332821425117780123e-01,-2.778981754451399500e-01,-6.693720285254886049e-01,-1.788601129386055977e-01,-8.843378065078462136e-01
5.250266199333675221e-02,5.883691498609178172e-01,-5.219125954341259366e-01,-9.063718153255745369e-02,-4.049349528134757459e-01,9.016407587426031878e-01,-5.233153927286797735e-01,2.268940121809229216e-01,-3.835828912624857923e-01,-4.063837891372356070e-01
-6.544132269347391340e-01,-9.742646044194688826e-02,2.163402257543125817e-01,-7.978177322896723433e-01,5.549079304039032656e-02,-2.471037761624990392e-01,8.515127383818770213e-01,-4.283566593027740566e-01,1.929922952926177437e-01,-2.423409493907179857e-01
-2.174174171613811324e-01,-4.960105375776201475e-01,-2.499567526055545413e-02,8.356681159792833657e-01,-9.530422797545963221e-01,-6.779723764469032243e-01,-2.985354159151918374e-01,2.086242407870838589e-01,-7.102812843972003964e-01,-3.418419120315774329e-01
-6.722036738428439628e-01,-3.274199896375767915e-01,-3.119023119056261728e-01,-4.615991358136448119e-01,3.014070480960858722e-01,1.048152905614904429e-01,-2.659891605711176554e-01,-6.938662674581597134e-01,3.763451733458542114e-01,-6.797619103831948895e-01
-5.380176193357775194e-01,-2.712097453958359772e-01,2.115072721242775011e-02,-9.855439073106136982e-01,-8.464481789231068087e-02,-6.420825484443374309e-01,-1.067081227765210860e-01,-3.219504225494322358e-01,-1.896243879595450599e-01,6.144188326211263984e-01
3.347487516316204892e-01,-1.725638635019635103e-01,4.173205978949893757e-01,-2.334064331643977488e-02,-1.026480973523944407e+00,-2.525490837337868166e-01,-2.715628995739103879e-01,-1.546826306752605573e-01,-3.152921288253630605e-01,4.780692954743516743e-01
-3.805084410698430508e-01,-6.485243326207518200e-02,-9.561907947068594149e-01,5.064184654998914459e-01,3.342888781145995636e-01,-1.465607394281142617e-01,-3.233628235043797816e-02,-3.211475158600478608e-01,-1.175812980131476365e-01,-4.255520389346003629e-01
-7.662527987944951768e-02,-3.484854241974028044e-02,-2.252796209562273611e-01,-8.993892340051715673e-01,2.569605802869390221e-02,4.424240906407195251e-02,-3.786143689721184757e-01,1.375667714835274724e-01,-6.234928081868079675e-01,-7.464536955261683593e-01
-5.507571587095246857e-01,-9.302834836073414770e-03,2.743048500044758531e-01,5.482047594004507696e-02,-5.589620813458733295e-01,-8.251422470409603971e-01,1.495157931546429730e-01,-7.328182408455471419e-01,-1.378329137117287606e-01,7.326292576737752915e-02
3.457509101249781058e-02,-7.329323070114059924e-01,-1.343540062601411567e-01,4.036432020664876275e-01,-2.919322781854363086e-02,-4.734188263045623901e-01,-9.364921468228588619e-01,2.425356270656586766e-01,-3.351556158410706754e-01,-3.575019875129585301e-01
-8.203491891975285277e-01,5.429839086784035151e-01,-7.444973979131677133e-01,9.418292663087815542e-03,5.755285039103330558e-03,-2.194771746716475957e-01,-6.574028606900533811e-02,-7.707155987294921351e-01,3.804265550091221471e-01,-1.676771133029827943e-02
-1.788250054120280597e-01,-5.058325955532090301e-01,5.923698662147823812e-01,-1.685786394523092757e-01,-9.205283908849128116e-02,-5.897185540398062198e-01,-4.526956251457672220e-01,1.700833426085925359e-01,-5.268174889056942423e-01,-1.496720849189269731e-01
-2.411854162836391258e-01,-1.762046637286106554e-01,-5.466770590489937742e-01,1.832176255079360772e-01,-6.226891432170497120e-01,-1.115820392579227466e-01,-5.551488063531626604e-01,-5.814058590170750884e-02,7.296782747223798382e-02,-1.330879227168524082e-01
-7.455719134995363317e-01,-7.052153265044024122e-02,7.965325187188482259e-02,-1.748110399030719242e-01,3.216273902535343732e-02,-4.469445757958294130e-01,4.076780448967495252e-01,-4.589996667189603086e-01,-4.090181745760990695e-01,-2.327804154387347335e-02
9.184712270335626538e-02,-7.450673705345092213e-01,6.360358232431112535e-02,3.144037989254264143e-01,-1.443198544393292371e-01,-2.282722900467311078e-01,-3.558980870284993436e-01,1.372590849063893281e-01,1.442950337692662788e-01,-1.053812625992428809e-01
-9.792753858301168901e-02,-4.798298358492954496e-01,-9.406814158147285276e-01,-4.604202093827735043e-01,2.003865650999075709e-01,4.828455688420245362e-02,-4.333672615187547650e-02,5.269019230191598901e-02,-3.669765149214627709e-01,-3.083089737514191353e-01
-3.343646961132607509e-01,6.047503695281575276e-02,-2.568824395077696221e-01,-9.763259699880040277e-01,-5.396864562993965997e-01,3.741092759218898889e-02,4.658864103738247914e-02,2.654985387496908156e-01,-2.135991994624431012e-01,-3.057850340654107435e-01
-7.224782095006263560e-01,1.016797733126895420e-01,3.408392377918135208e-01,-4.205080022739618451e-02,-3.997596829601386959e-01,1.705901792213650736e-01,4.544081144840589337e-01,5.339491158170047713e-01,-3.294268738261529883e-02,-3.918435611329433854e-01
-1.133267209448551860e-02,-6.353171907780770233e-01,-4.588981504056391936e-01,1.006069799198243964e-01,2.735788104735165649e-01,-6.464446757698146806e-01,3.461970261665878734e-01,4.080303599193516595e-01,-2.933151280728074628e-02,1.109624474967601110e-01
1.925272335539268687e-01,-1.728160303059380620e-01,-8.733886118037936797e-01,1.568314074609704623e-01,-2.031804989220984403e-01,-6.186500414559540362e-01,-2.037294437073798314e-01,1.079441695244884036e-01,6.395919665404063981e-01,-5.270225090828330183e-02
-1.319647952528708590e-01,3.095133352379162428e-01,-8.689522847582786813e-02,-5.785356799456803367e-01,4.330099993924171331e-01,-1.365836510973936213e-01,-2.673112569882473144e-01,-5.720580750330511721e-02,-4.054798887273156627e-01,7.792816964622646392e-01
8.298651609601356283e-01,3.678198880032929052e-01,8.589359686499625779e-02,-3.900966014873095689e-01,5.145127444268469130e-01,-3.972205429188998549e-01,-3.332851828377815795e-01,-2.109096664780299446e-02,-1.698226409246001156e-01,-1.604178774531833385e-01
-2.220490519522860529e-01,7.184913091794631335e-02,9.328960736843822099e-02,2.620185652702631263e-01,-2.829597698711360243e-01,9.391446207048487205e-01,-3.567952475558778258e-01,-1.768927555173750998e-01,-2.868457254724406380e-01,-5.566992427550109257e-01
-7.792561169459404358e-01,-3.936305265913742080e-01,6.388133698988399667e-01,-3.201456563876967643e-01,-8.082923628048399589e-02,2.550527061603025114e-01,4.578161139041255212e-01,-7.343833154934276131e-02,-8.066964106108893695e-01,-4.920764390787322196e-01
-1.304434940629903006e-01,-1.054855271095922253e+00,-2.222546684059912570e-01,4.570692096688786510e-01,-3.932303813740314347e-01,-6.284205651350065480e-01,3.890774858737316988e-01,3.039586432866615007e-01,2.424962583995564636e-01,-3.317184893447945315e-01
1.012383405307537010e-01,-2.193994309053247105e-01,-6.888631599488125312e-01,-4.729896901926903263e-01,5.042065178543760906e-01,-3.058745320364939513e-01,-2.565369298924811692e-01,1.874391561940846884e-01,1.600655893819901143e-01,2.370304960949377593e-01
1.429669132297780587e-01,-1.312092615858512779e-01,-3.419901225425134861e-01,-6.463645452909849709e-01,-1.470284775653890319e-01,-4.812457524228826167e-02,-3.889983462729731389e-01,6.323540870747398901e-02,3.347468579306491776e-01,6.121672922282338919e-02
6.915442123708349653e-01,-2.176459645448322044e-01,3.855574104455771201e-01,-1.662229275042765297e-01,-1.558008585193557671e-01,5.326003642136256655e-03,3.114974415096350424e-01,-5.724428400921353077e-01,2.785567583987527684e-01,3.073512893768266530e-01
3.403697009200076229e-01,3.343514930326532131e-01,-3.037992191906249695e-02,3.056136475502088667e-02,-2.283013703890367507e-01,4.053391584694125971e-01,-1.822356177879618788e-01,6.657955585311581270e-02,-7.715767946845597525e-01,1.531253703397425503e-01
3.928144714584810293e-01,1.084800540470867158e+00,-2.094294952580669222e-02,-2.522788134621599676e-01,1.178622998668899802e-01,3.843496489539598437e-01,-1.069423673593296042e-01,-8.214616139727120014e-01,1.209447373376568990e-01,-1.431612803197844230e-01
4.101236487818953336e-01,2.694753776537636147e-01,1.173172648031671761e+00,-6.824973721047793151e-02,-5.979590345530553241e-01,2.321050771721556716e-01,5.763924566352107703e-01,-3.858352726731746618e-02,-7.474069698540690698e-01,9.819613114918052110e-02
-1.491765794441938242e-01,3.260839209969212393e-01,2.770061365328609360e-01,9.319959342977308658e-01,2.700395799997019619e-01,3.244740253777329553e-01,1.146724332295316895e-01,5.087724555986189445e-01,1.480378604492656180e-01,-1.047446694601105399e+00
-4.309831622303084142e-02,4.021776160612405837e-01,2.340398150926162324e-01,3.761583312274670021e-01,4.291664779938898500e-01,9.558151034793982426e-02,-2.952281047667165703e-02,1.327660913880089333e-01,5.271311442527358837e-01,-1.337542487188038143e-01
-1.873863105871475532e-01,-1.351894692308709955e-01,1.108827481623529398e-01,6.534934772835800099e-02,-6.790892192436953634e-02,2.930293932373403409e-01,-1.587226737957472822e-02,1.099407574630922035e-01,-3.965365090874521936e-01,1.910797722435923218e-01
5.376020340482882132e-01,-3.960813460811782316e-01,-1.117579141249804009e-02,7.024184461314261219e-01,4.319623597765975820e-02,3.181998800059294696e-01,-6.564865546333750745e-02,-1.566414938215581754e-01,5.680409598684958011e-02,-4.419457374071622535e-01
-9.689007328103237116e-02,-1.585960283717858799e-01,-5.977947208829184067e-01,3.821655428430936752e-01,5.250105896403479688e-01,5.197788671127718807e-01,7.244136193134527169e-01,-5.723942537895189142e-01,-1.008002620586599063e+00,5.677579674020342138e-01
1.264489717298123428e-01,-4.765896220915830095e-02,-6.032745450153043087e-01,-1.189990428886683382e+00,2.388639741193487875e-01,6.591868631380147503e-02,1.102084834577218286e-01,-2.613126787752093616e-01,-3.156519607998087285e-01,-1.432753480159307813e-01
-4.791349979349475707e-01,3.099629351332725546e-01,4.183324351675438840e-02,-9.853247924001427016e-01,-5.379693343544276196e-01,1.359465631236684569e-01,-3.979290544635048776e-03,4.525970307771883805e-01,-1.806527695267851619e-01,1.555067721424243377e-01
