dark_energy_density,horizon_radius,bremermann_limit,bekenstein_entropy,technosignature_detectability,civilization_lifespan,intelligence_density,attractor_alignment
-3.506441390252196255e-01,3.849420695588414154e-01,-1.847665745895203271e+00,1.670110635514774788e+00,-5.728272887482690479e-01,7.077517949251992402e-01,-6.276786743487846598e-01,7.661395095566883029e-01
6.553446842006249717e-01,-8.170068281336683169e-01,-6.931380117488606940e-01,6.408943474134294327e-01,-1.528749602258632656e+00,1.441392052303907656e+00,-3.369632370405636901e-02,-2.064352180299994233e-01
1.617531520851272386e+00,-1.222145729012867887e+00,1.445591872077490181e-01,-1.650202896606942637e-01,-8.383286041450481729e-01,1.105466074493042905e+00,1.793697759165555627e-01,1.965131851733169233e-01
1.767922099351034504e+00,-1.785617853014999978e+00,-5.465292092369576638e-02,-2.285481630468178815e-01,8.954578862027513519e-01,-8.188484275767344833e-01,8.853796117293523116e-01,-8.581768490217720480e-01
1.497407922302217642e+00,-1.648977592183135332e+00,9.119403670331648337e-01,-1.323342436617469753e+00,4.165285068751798936e-01,-4.363849463274870888e-01,-4.685996322065257291e-01,-3.630026191258935164e-02
-4.148103902117447617e-01,5.103609508259229210e-01,2.253254699770652347e-01,-1.294294188415267555e-01,5.778032639235923806e-01,-7.590666733217323880e-01,-1.512486948539011999e+00,1.997320113943141795e+00
-1.085536953982284780e+00,1.531381105071376814e+00,-3.707464099212894326e-01,4.203458239555864506e-01,5.257369238768964115e-01,-5.140963588173971255e-01,-1.396558215050176521e+00,1.325291636950306051e+00
1.249466454412488270e+00,-1.247280385508750866e+00,2.738509644074180738e-01,4.270251936457820641e-01,-5.296216914522597907e-01,1.822944206934804523e-01,-1.415142287671363963e+00,1.667022571589569901e+00
-6.680690035100849133e-01,6.290059923216209103e-01,1.852318787534463218e-01,-1.937121402414334337e-01,-3.732506942387762150e-01,-2.503152387405340185e-01,-1.414541806572000571e+00,1.770148337721207721e+00
7.716259639938889414e-01,-9.127412448471480255e-01,-8.977220046945996179e-01,9.229342947000123143e-01,-9.981319705736074743e-01,9.624519437657099719e-01,1.554803489493812974e+00,-1.101089308743736339e+00
8.674565039515573783e-01,-1.021728000195133879e+00,-6.723255307227335997e-01,6.691132112973715573e-01,-2.531462572644689324e-01,4.155922361509618024e-01,-1.389309439565101334e+00,9.883598732881234694e-01
8.127244096551013985e-01,-8.057998708777058816e-01,8.492061221295102991e-01,-1.066577096011309900e+00,-6.102204979820208264e-01,4.301075354170513232e-01,1.569176347281523887e+00,-1.485055367970522955e+00
1.016157975182893747e+00,-7.751487583964953298e-01,-1.508816574340917649e-01,3.753031470718569684e-01,6.384418135503944214e-01,-5.586710182244282175e-01,-1.616616154758822921e+00,1.592975036331525818e+00
-4.162373147607147383e-01,-7.999530304179587256e-03,1.826368036963059438e-01,-2.522303577799131502e-01,-6.606343675083636846e-02,1.975646743072557443e-01,1.821255550027794268e+00,-1.869901850283177902e+00
6.413969463183482045e-01,-6.541045109210249509e-01,5.924022540492490663e-01,-3.472082626383036774e-01,-1.590637154117634067e+00,1.814139600787679329e+00,-1.736615941986305311e-01,1.498882586407618012e-01
-7.558364128473502586e-01,5.039240015102608439e-01,1.885833548842872354e+00,-1.797569485870980310e+00,-3.703547001208323253e-01,3.578315568046260831e-01,1.814265000642661663e-01,-4.608507846248393811e-03
1.398505842583400716e+00,-1.185379723586055922e+00,6.190750320666711382e-01,-6.013113523157713747e-01,-1.379448184328265992e+00,1.327622477649461619e+00,7.636445058344922820e-01,-4.458813521824130377e-01
1.836816260661946698e+00,-1.676868496816533938e+00,-7.241426559740922198e-01,3.154764851862490449e-01,9.912025709898109049e-01,-1.265514077431736384e+00,6.229161763858115375e-01,-1.721020067885598026e-01
-1.577084261059583659e+00,1.775483787339879882e+00,-5.900641481671948796e-01,8.350958326327774239e-01,-3.407771366257556639e-02,-8.668594141963430200e-02,-8.514008038050169258e-01,8.371925200985694815e-01
7.616823143189059842e-01,-9.344362108083947849e-01,1.663973672233565404e+00,-1.846155702269717258e+00,4.436501161153121875e-01,-6.857180853814247579e-01,-4.957101023361288883e-01,3.996421283522231804e-01
1.958115074658681065e+00,-1.824547517253046314e+00,-2.553402310431055477e-01,4.328229984955511700e-02,6.992711355594686262e-01,-3.945201548150849558e-01,-9.990178305597889885e-01,8.382635358853713914e-01
-3.536750609259757261e-01,4.545696777724611559e-01,1.395122538090731057e+00,-1.431785860702559754e+00,1.232957602914778850e+00,-9.145045644766414128e-01,-4.121074606416008645e-01,4.788594446632104540e-01
3.381687917452178439e-03,2.305737332332190026e-01,2.607252390641134343e-01,-1.881255172566355105e-01,-2.148390279096552558e+00,2.003697560905489894e+00,-1.310894724911027542e-01,4.773133874918660813e-01
-6.691279547221198332e-01,7.387010729775174145e-01,-1.886592429850308950e+00,1.692805009424234397e+00,2.986031856671850782e-01,-2.336978327725793003e-01,-1.720987015899345662e-01,-8.597228741235682370e-02
-1.088416183699665529e+00,7.954981948654524793e-01,-3.944363805873750128e-01,4.690856417588610272e-01,8.302920547508210736e-03,-1.760255649607471440e-01,-1.547875598229394578e+00,1.571385294533138355e+00
5.193118119134281230e-01,-4.857117745215256410e-01,6.230750092097179227e-01,-4.453258442239890758e-01,1.426259133035683080e+00,-1.264888601497929699e+00,-1.070547537208587086e+00,1.457509238513923222e+00
-1.115582394661518206e+00,1.307609770109046998e+00,4.218511664405714678e-01,-4.527083011717569216e-01,-9.425416548462638433e-01,9.856076364197507989e-01,6.685183919623919335e-01,-6.751073549093092874e-01
-6.442777668072570130e-01,8.821948812929598649e-01,-1.253294650386534315e+00,1.043377409648394538e+00,1.794806968298191807e-01,-2.859272978365898221e-01,1.276961135698615246e+00,-1.340653729429740704e+00
-2.000441394693013020e-01,1.538027717157639234e-03,-2.723668306170730080e-01,-4.514778347403843040e-02,-1.803611845733516184e+00,1.737881292415680790e+00,8.094775643597674764e-01,-1.103053642972960935e+00
-2.514935590696594156e-02,-1.145060955004326558e-01,-1.987164621889257465e-01,4.031569295506498563e-01,1.278415496788705141e+00,-1.405091739601753487e+00,-1.454616777295295815e+00,1.551461431397334056e+00
-4.773527873622311901e-01,4.338133668156873290e-01,2.152929963751742948e-01,1.472029900990123596e-01,-3.988841874292309853e-01,2.227129945611294737e-01,-1.683695404138787044e+00,1.979211558673595661e+00
5.549356951834565344e-01,-2.709273397764061508e-01,3.161050368540219146e-01,2.914142042879941941e-01,7.657567025302574049e-01,-8.917337697423803888e-01,1.867069757780935868e+00,-1.555867974344841587e+00
-5.301661165085117533e-01,6.473341164587211871e-01,1.514682689863307230e+00,-1.271069468494417709e+00,8.464692735669557822e-01,-1.003886639138340531e+00,4.090378596460038652e-01,-5.287843727801485594e-01
-2.061280841973818778e-01,2.451339569746575631e-01,5.122775006168512890e-01,-5.875523308971128955e-01,1.642365773728020617e+00,-1.666959434585405075e+00,-1.259144732109602316e+00,8.836448008906635510e-01
1.186786331151876484e+00,-1.279274570210102935e+00,1.372386338163050779e-01,-1.759226685429413906e-01,4.711861171477473714e-02,-1.824134183459393543e-01,-1.478297078566106704e+00,1.285742824852337707e+00
-2.046164438933178176e-01,-1.610059323089736427e-01,-1.101970058782933748e+00,1.058881070572080585e+00,8.923005848713728705e-01,-1.032972635234344683e+00,1.100934084720618822e+00,-1.275848552151694237e+00
1.803549884693117500e+00,-1.751766580017442010e+00,-3.294114532695798792e-01,5.080149716158481876e-01,-2.064126806900802302e-01,2.509701578631559626e-01,8.845081359965550893e-01,-7.372009260164735789e-01
-1.920201426004396472e+00,1.953804887440240501e+00,-2.170638600673575613e-01,1.047644985915672095e-01,-5.345808871896946535e-01,3.903547332089324917e-01,6.644627555503078709e-01,-5.006162079274985022e-01
-5.118330673019999555e-01,8.740753686772895215e-01,1.354445619706040160e+00,-1.256385670832180335e+00,-6.625126030431131019e-01,2.729804052574228979e-01,1.266099922169317660e+00,-1.509682705189969498e+00
1.178797458011231258e+00,-1.265070000865404110e+00,6.989384270624394713e-01,-1.174172745065688694e+00,6.426831332184642642e-01,-9.181167919251774778e-01,7.445858376820498892e-01,-6.304474020970667336e-01
-5.931052441773846384e-01,6.698745254634007606e-01,-1.333334241924596597e+00,1.253036713020070803e+00,-1.471431174715016610e+00,1.426886724347615321e+00,2.542593291551092372e-01,-1.261449397869683076e-01
1.652120101571158184e+00,-1.454017105538661703e+00,-6.943665993611822795e-01,7.709128670956716389e-01,2.621560542720249298e-01,-5.086518404028314011e-01,-1.270501188783182300e+00,9.352931055030736518e-01
-1.341583786868462358e+00,1.355353356486447280e+00,9.544797237280787661e-01,-1.185189813303923145e+00,-5.577002468893641485e-01,1.023596444540735506e+00,-8.217793143733860273e-01,6.804339088687526571e-01
1.936428933447200018e+00,-1.938011790420131053e+00,3.445909013771834839e-02,3.096110454224870398e-02,-2.006386790304294510e-01,2.725759500310806147e-02,-2.834737393873026923e-01,2.176961840483916388e-01
3.392244700740705832e-01,-6.193765767929466648e-01,-9.821925351743044930e-01,8.004225214596838445e-01,-9.325499564591225449e-03,-1.044656921852198245e-01,1.609612093483479223e+00,-1.470904953906102319e+00
-8.247892317312029153e-02,3.654807896329877459e-01,-2.104087145970356953e+00,1.717459612477954645e+00,-7.466140847841326034e-01,4.142298271908099738e-01,7.446261782226855086e-01,-5.627110847374111602e-01
1.038586094095163892e+00,-1.221929321515014433e+00,3.859552458595771340e-01,-1.188372383272237043e-01,1.170502599273669508e+00,-1.489379524674750988e+00,-8.871216917544021419e-01,1.000709866925128644e+00
6.848355458032281406e-01,-6.656077919792701136e-01,1.541053819043343154e-01,-1.416414506471613266e-01,3.878775555972717726e-01,-3.981366795153133409e-01,-1.928422703495646484e+00,1.601051569457077939e+00
9.844831164993338435e-01,-8.194126321316170802e-01,1.401449143626626592e-01,-1.548335584092229156e-01,1.346320153905717465e+00,-1.845232872953226355e+00,2.599583483777338500e-01,-2.918912769233835136e-01
-1.429738830337497602e+00,1.390404120491210538e+00,-1.201261394714665975e+00,1.238856917126240020e+00,2.673292412858229716e-01,-7.554448661889205940e-01,5.134433974518932686e-01,-3.508594367616335585e-01
-8.627841375708300564e-01,5.553433022200512381e-01,-1.295206095246330458e+00,1.321396685133960469e+00,1.549608756286444899e+00,-1.384991844579230635e+00,-1.396748610322141593e-01,4.137398110481448343e-01
3.893816930334476588e-03,-1.496467429351862055e-01,-3.780599385959255709e-01,6.516130194863996028e-01,1.432856795591630705e+00,-1.582705189676018476e+00,1.257390610241392537e+00,-7.750090012127237582e-01
-7.194531770832409689e-01,7.986667222823535806e-01,9.326490032672154692e-03,1.782883977667920339e-01,-6.358784120893584690e-01,1.225133844691712826e+00,1.630446382953576467e+00,-1.394846532716536691e+00
9.726127556148844722e-01,-1.056879145268662779e+00,-6.813668204496047265e-01,6.331962748150087306e-01,-9.801464767189405070e-01,1.003293844250289002e+00,1.004271944184748744e+00,-1.252883485544513675e+00
7.802292725304862953e-02,3.706285074684990688e-01,1.340714177622062131e+00,-1.609894672016106920e+00,-7.233456735848007302e-01,8.372537629812915050e-01,-1.088840658556682772e+00,1.018715364714256388e+00
1.095644357774715916e+00,-1.342504231748782306e+00,-7.260468570053041359e-02,2.407947913437213650e-01,1.531914358419870892e+00,-1.081503441580132341e+00,6.104137624296070985e-01,-7.705657453698460113e-01
-1.460647870088554567e+00,2.099831251137492583e+00,-6.810206231033428814e-01,7.845470799909161075e-01,1.297093301835670620e-01,-2.183817431363905270e-01,-3.624922465204122868e-01,1.320265892649333250e-01
4.465880355310866689e-01,-5.550146276081148189e-01,-9.612962688788738719e-01,1.230637167970696444e+00,8.214641179583528907e-02,8.227583531985001308e-02,1.664534210746366316e+00,-1.673220666785567579e+00
2.040467753975765408e+00,-1.806309546314808667e+00,-1.042930637541112038e+00,9.388939314476010267e-01,-2.635291009051621836e-01,1.507983553846933278e-01,1.205545207504067212e-01,3.181133021649412140e-01
-1.443896865427964249e+00,1.335624098861506237e+00,9.789165771826773277e-01,-1.287942678996124579e+00,5.155712511126687714e-01,-7.106827209582762261e-01,8.510093086420350561e-01,-5.390271629541369958e-01
-1.437653347179247143e-01,-7.071656690490815689e-02,9.752108026888710590e-01,-7.149552675350449027e-01,1.002993306116690908e+00,-9.714551636525825540e-01,1.165813651747745094e+00,-1.213759803827326067e+00
-6.709451857457483515e-01,5.382972389510587430e-01,8.909607354763194875e-01,-9.576264222890806810e-01,-9.759884080854064337e-01,1.082016519614166228e+00,-1.057161739938007328e+00,7.139882373652131076e-01
1.618483887288192147e+00,-1.706465305295401746e+00,3.121052113188543461e-02,-7.192078289206045583e-02,-3.936596653839919552e-02,2.141359911836744623e-01,1.106841400034511036e+00,-9.428233095531191044e-01
7.308115753696197148e-01,-8.203904048267927074e-01,-1.002955921894550517e+00,8.676519522664635220e-01,-7.905524899165162767e-01,9.897063098998897246e-01,1.152948840637890049e+00,-1.155532454429920364e+00
6.915441713837803261e-01,-7.539280346406649347e-01,-3.493984538330701661e-01,1.002964849679514187e-01,1.956987524538240431e+00,-2.321064438535991314e+00,8.387967224125139967e-03,2.247671841527804359e-01
-1.165167058610062867e+00,1.402757500783313960e+00,-5.794476881560420845e-01,4.670380594437085753e-01,-8.845357449491387802e-01,9.736565135755309575e-01,8.915728478639918242e-01,-8.578064861077593362e-01
2.459896230087537106e-01,-3.700265008274848944e-01,1.160487450006560950e-01,4.553183347748603754e-02,-1.567172387165819858e+00,1.639364509581322515e+00,-7.537593424165076605e-01,1.041495493028180119e+00
6.608922853843274270e-02,9.181114736865959858e-02,-1.920441965640620197e+00,1.793816119438746082e+00,9.795873463206418164e-01,-7.623448998655654174e-01,4.649121182610289893e-02,2.754974966828001998e-02
-2.171032699484233275e-01,4.635379907921257092e-01,6.019218801614713982e-02,1.593546686585524119e-01,-1.077136008813385004e+00,1.426646675901006356e+00,-1.274844277248415425e+00,1.480443155847944281e+00
-1.905185639502619432e+00,2.010084604885595372e+00,-1.176359807096286070e-01,1.908153983515760987e-01,5.897805897910044504e-01,-5.470993887104346198e-01,-3.354805854892934924e-01,1.064907381049973595e-01
-1.847376052645278988e-01,1.681898719553565902e-01,-5.430217554520431200e-01,8.515151505798851383e-01,3.208232351016850892e-01,6.237901721414453732e-02,-1.937791648223227803e+00,1.456028818154900151e+00
-1.684903101536745496e+00,1.617968606687766320e+00,-9.544200414733293725e-01,1.166545477428812649e+00,-7.170563250056432025e-01,8.912818372992158400e-01,3.751797536178516079e-01,-5.056785404149356511e-01
-3.191894124810381456e-02,5.353263059603033391e-02,1.884865719204894541e-01,1.437659033980911646e-02,1.367876119322487538e+00,-1.349929980544274821e+00,1.474391737516481671e+00,-1.184583140910970833e+00
5.102552587333234468e-01,-4.110103153169074042e-01,9.322219483593535694e-01,-1.064184428184646203e+00,1.482048602343715382e+00,-1.732888536542744440e+00,2.711411929530664899e-01,-6.080387991210957077e-01
-1.125073692914188905e+00,7.398891637350747397e-01,5.783774892164987858e-01,-6.099560270161901165e-01,-7.335736219319235474e-01,5.425544794645965618e-01,1.274202483182137691e+00,-1.263578910205161998e+00
1.775194605150308913e+00,-1.431313105856640400e+00,-2.661033224721155999e-01,5.897513447303985856e-01,-1.104771937318777431e+00,1.073913741767525076e+00,-4.391888447678606866e-01,8.271760379972554755e-01
-1.360827120625172082e-01,2.999538833237647487e-02,1.233459431807331308e+00,-1.064631026484854193e+00,-7.524636525970578305e-01,9.466898903606433269e-01,1.058179876431844635e+00,-9.052515310297923889e-01
-1.890869734823578563e+00,1.945665114139995211e+00,8.386241928403337376e-01,-1.033274368070749016e+00,2.550848627975988922e-02,2.655939216387583346e-01,2.285065064690374459e-01,-1.479352226253824176e-01
-1.814190913093568780e-01,1.684935489798573549e-01,8.779561323259603700e-01,-1.060770530820981605e+00,1.236521172929112844e-01,-6.251063082907104551e-01,1.576173303288464611e+00,-1.908094048073031734e+00
-1.295054683087066172e+00,1.527132929359797497e+00,-7.791481621330886842e-01,1.022394597012954875e+00,-9.089858788711966397e-01,1.001437849549085213e+00,4.425662078664677757e-01,-6.120772091651592861e-01
-1.108157057518481370e+00,8.483774893145009655e-01,1.466027910182991612e+00,-1.357144206650331197e+00,-7.622945567856945215e-02,-1.839379160540946800e-01,5.773606376244091454e-01,-8.369538472669943996e-01
-1.360144027138738387e+00,1.309111651872734150e+00,3.391373825987273327e-01,-4.445162566105187452e-01,6.952778184015081520e-01,-1.002438984007011591e+00,-9.630559333379579146e-01,1.123487999357412725e+00
